ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Marginal,Allophones,Contribution_ID
7844,sooo1254,U0264_U02D0_u:,ɤː,,,,false,,
7845,sooo1254,U028C_U02D0_^:,ʌː,,,,false,,
7846,sooo1254,U0061_U02D0_a:,aː,,,,false,,
7847,sooo1254,U0075_u,u,,,,false,,
7848,sooo1254,U006F_o,o,,,,false,,
7849,sooo1254,U0254_o,ɔ,,,,false,,
7850,sooo1254,U0251_a,ɑ,,,,false,,
7851,sooo1254,U0075_U02D0_u:,uː,,,,false,,
7852,sooo1254,U006F_U02D0_o:,oː,,,,false,,
7853,sooo1254,U0254_U02D0_o:,ɔː,,,,false,,
7854,sooo1254,U0251_U02D0_a:,ɑː,,,,false,,
7855,sooo1254,U0069_U0324_i,i̤,,,,false,,
7856,sooo1254,U0065_U0324_e,e̤,,,,false,,
7857,sooo1254,U025B_U0324_e,ɛ̤,,,,false,,
7858,sooo1254,U0069_U0324_U02D0_i:,i̤ː,,,,false,,
7859,sooo1254,U0065_U0324_U02D0_e:,e̤ː,,,,false,,
7860,sooo1254,U025B_U0324_U02D0_e:,ɛ̤ː,,,,false,,
7861,sooo1254,U026F_U0324_W,ɯ̤,,,,false,,
7862,sooo1254,U0264_U0324_u,ɤ̤,,,,false,,
7863,sooo1254,U028C_U0324_^,ʌ̤,,,,false,,
7864,sooo1254,U0061_U0324_a,a̤,,,,false,,
7865,sooo1254,U026F_U0324_U02D0_W:,ɯ̤ː,,,,false,,
7866,sooo1254,U0264_U0324_U02D0_u:,ɤ̤ː,,,,false,,
7867,sooo1254,U028C_U0324_U02D0_^:,ʌ̤ː,,,,false,,
7868,sooo1254,U0061_U0324_U02D0_a:,a̤ː,,,,false,,
7869,sooo1254,U0075_U0324_u,ṳ,,,,false,,
7870,sooo1254,U006F_U0324_o,o̤,,,,false,,
7871,sooo1254,U0254_U0324_o,ɔ̤,,,,false,,
7872,sooo1254,U0251_U0324_a,ɑ̤,,,,false,,
7873,sooo1254,U0075_U0324_U02D0_u:,ṳː,,,,false,,
7874,sooo1254,U006F_U0324_U02D0_o:,o̤ː,,,,false,,
7875,sooo1254,U0254_U0324_U02D0_o:,ɔ̤ː,,,,false,,
7876,sooo1254,U0251_U0324_U02D0_a:,ɑ̤ː,,,,false,,
7877,sooo1254,U0069_U0061_ia,ia,,,,false,,
7878,sooo1254,U026F_U0061_Wa,ɯa,,,,false,,
7879,sooo1254,U0075_U0061_ua,ua,,,,false,,
7880,sooo1254,U0069_U0324_U0061_ia,i̤a,,,,false,,
7881,sooo1254,U026F_U0324_U0061_Wa,ɯ̤a,,,,false,,
7882,sooo1254,U0075_U0324_U0061_ua,ṳa,,,,false,,
7883,west2397,U0070_p,p,,,,false,,
7884,west2397,U0070_U02B0_ph,pʰ,,,,false,,
7885,west2397,U0062_b,b,,,,false,,
7886,west2397,U0074_t,t,,,,false,,
7887,west2397,U0074_U02B0_th,tʰ,,,,false,,
7888,west2397,U0064_d,d,,,,false,,
7889,west2397,U0063_c,c,,,,false,,
7890,west2397,U0063_U02B0_ch,cʰ,,,,false,,
7891,west2397,U006B_k,k,,,,false,,
7892,west2397,U006B_U02B0_kh,kʰ,,,,false,,
7893,west2397,U0073_s,s,,,,false,,
7894,west2397,U0068_h,h,,,,false,,
7895,west2397,U006D_m,m,,,,false,,
7896,west2397,U006E_n,n,,,,false,,
7897,west2397,U0272_n,ɲ,,,,false,,
7898,west2397,U014B_NG,ŋ,,,,false,,
7899,west2397,U027E_r,ɾ,,,,false,,
7900,west2397,U0077_w,w,,,,false,,
7901,west2397,U0077_U02C0_w?,wˀ,,,,false,,
7902,west2397,U006C_l,l,,,,false,,
7903,west2397,U006A_j,j,,,,false,,
7904,west2397,U006A_U02C0_j?,jˀ,,,,false,,
7905,west2397,U006A_U030A_j,j̊,,,,false,,
7906,west2397,U0069_i,i,,,,false,,
7907,west2397,U0268_i,ɨ,,,,false,,
7908,west2397,U0075_u,u,,,,false,,
7909,west2397,U0065_e,e,,,,false,,
7910,west2397,U028C_U031F_^,ʌ̟,,,,false,,
7911,west2397,U006F_o,o,,,,false,,
7912,west2397,U025B_e,ɛ,,,,false,,
7913,west2397,U0251_U031F_a,ɑ̟,,,,false,,
7914,west2397,U0254_o,ɔ,,,,false,,
7915,west2397,U0069_U02D0_i:,iː,,,,false,,
7916,west2397,U0268_U02D0_i:,ɨː,,,,false,,
7917,west2397,U0075_U02D0_u:,uː,,,,false,,
7918,west2397,U0065_U02D0_e:,eː,,,,false,,
7919,west2397,U0264_U031F_U02D0_u:,ɤ̟ː,,,,false,,
7920,west2397,U006F_U02D0_o:,oː,,,,false,,
7921,west2397,U025B_U02D0_e:,ɛː,,,,false,,
7922,west2397,U0251_U031F_U02D0_a:,ɑ̟ː,,,,false,,
7923,west2397,U0254_U02D0_o:,ɔː,,,,false,,
7924,west2397,U0069_U0324_i,i̤,,,,false,,
7925,west2397,U0268_U0324_i,ɨ̤,,,,false,,
7926,west2397,U0075_U0324_u,ṳ,,,,false,,
7927,west2397,U0065_U0324_e,e̤,,,,false,,
7928,west2397,U028C_U031F_U0324_^,ʌ̟̤,,,,false,,
7929,west2397,U006F_U0324_o,o̤,,,,false,,
7930,west2397,U025B_U0324_e,ɛ̤,,,,false,,
7931,west2397,U0251_U031F_U0324_a,ɑ̟̤,,,,false,,
7932,west2397,U0254_U0324_o,ɔ̤,,,,false,,
7933,west2397,U0069_U0324_U02D0_i:,i̤ː,,,,false,,
7934,west2397,U0268_U0324_U02D0_i:,ɨ̤ː,,,,false,,
7935,west2397,U0075_U0324_U02D0_u:,ṳː,,,,false,,
7936,west2397,U0065_U0324_U02D0_e:,e̤ː,,,,false,,
7937,west2397,U0264_U031F_U0324_U02D0_u:,ɤ̟̤ː,,,,false,,
7938,west2397,U006F_U0324_U02D0_o:,o̤ː,,,,false,,
7939,west2397,U025B_U0324_U02D0_e:,ɛ̤ː,,,,false,,
7940,west2397,U0251_U031F_U0324_U02D0_a:,ɑ̟̤ː,,,,false,,
7941,west2397,U0254_U0324_U02D0_o:,ɔ̤ː,,,,false,,
7942,west2397,U0069_U0250_ia,iɐ,,,,false,,
7943,west2397,U0069_U0324_U0250_ia,i̤ɐ,,,,false,,
7944,west2397,U0065_U0061_U0324_ea,ea̤,,,,false,,
7945,west2397,U0268_U0250_ia,ɨɐ,,,,false,,
7946,west2397,U0268_U0324_U0250_ia,ɨ̤ɐ,,,,false,,
7947,west2397,U0075_U0250_ua,uɐ,,,,false,,
7948,west2397,U0075_U0324_U0250_ua,ṳɐ,,,,false,,
7949,west2397,U0264_U0061_ua,ɤa,,,,false,,
7950,west2397,U0264_U0061_U0324_ua,ɤa̤,,,,false,,
7951,tata1255,U0070_p,p,,,,false,,
7952,tata1255,U0062_b,b,,,,false,,
7953,tata1255,U0074_U032A_t,t̪,,,,false,,
7954,tata1255,U0064_U032A_d,d̪,,,,false,,
7955,tata1255,U0073_U032A_s,s̪,,,,false,,
7956,tata1255,U007A_U032A_z,z̪,,,,false,,
7957,tata1255,U006D_m,m,,,,false,,
7958,tata1255,U006E_U032A_n,n̪,,,,false,,
7959,tata1255,U03B2_b,β,,,,false,,
7960,tata1255,U006C_l,l,,,,false,,
7961,tata1255,U0072_r,r,,,,false,,
7962,tata1255,U0255_c,ɕ,,,,false,,
7963,tata1255,U0283_S,ʃ,,,,false,,
7964,tata1255,U0292_Z,ʒ,,,,false,,
7965,tata1255,U0291_z,ʑ,,,,false,,
7966,tata1255,U006A_j,j,,,,false,,
7967,tata1255,U006B_k,k,,,,false,,
7968,tata1255,U0067_g,g,,,,false,,
7969,tata1255,U014B_NG,ŋ,,,,false,,
7970,tata1255,U0071_q,q,,,,false,,
7971,tata1255,U03C7_kh,χ,,,,false,,
7972,tata1255,U0281_R,ʁ,,,,false,,
7973,tata1255,U0294_?,ʔ,,,,false,,
7974,tata1255,U0068_h,h,,,,false,,
7975,tata1255,U0076_v,v,,,,false,,
7976,tata1255,U0066_f,f,,,,false,,
7977,tata1255,U0074_U0073_ts,ts,,,,false,,
7978,tata1255,U0074_U0255_tc,tɕ,,,,false,,
7979,tata1255,U0255_U02D0_c:,ɕː,,,,false,,
7980,tata1255,U0069_U026A_U032F_iI,iɪ̯,,,,false,,
7981,tata1255,U0289_u,ʉ,,,,false,,
7982,tata1255,U0075_u,u,,,,false,,
7983,tata1255,U026F_U026A_U032F_WI,ɯɪ̯,,,,false,,
7984,tata1255,U0258_U0306_e,ɘ̆,,,,false,,
7985,tata1255,U0275_U0306_o,ɵ̆,,,,false,,
7986,tata1255,U0264_U0306_U031E_u,ɤ̞̆,,,,false,,
7987,tata1255,U006F_U0306_o,ŏ,,,,false,,
7988,tata1255,U0252_a,ɒ,,,,false,,
7989,tata1255,U0061_a,a,,,,false,,
7990,tata1255,U0268_i,ɨ,,,,false,,
7991,tata1255,U025B_e,ɛ,,,,false,,
7992,tata1255,U0254_o,ɔ,,,,false,,
7993,tata1255,U0061_a,a,,,,false,,
7994,nort2691,U006C_l,l,,,,false,,
7995,nort2691,U026B_l,ɫ,,,,false,,
7996,nort2691,U027E_r,ɾ,,,,false,,
7997,nort2691,U027E_U02B2_rj,ɾʲ,,,,false,,
7998,nort2691,U0064_d,d,,,,false,,
7999,nort2691,U0064_U02B2_dj,dʲ,,,,false,,
8000,nort2691,U0074_U02B0_th,tʰ,,,,false,,
8001,nort2691,U0074_U02B0_U02B2_thj,tʰʲ,,,,false,,
8002,nort2691,U006E_n,n,,,,false,,
8003,nort2691,U006E_U02B2_nj,nʲ,,,,false,,
8004,nort2691,U007A_z,z,,,,false,,
8005,nort2691,U007A_U02B2_zj,zʲ,,,,false,,
8006,nort2691,U0073_s,s,,,,false,,
8007,nort2691,U0073_U02B2_sj,sʲ,,,,false,,
8008,nort2691,U0283_S,ʃ,,,,false,,
8009,nort2691,U0283_U02B2_Sj,ʃʲ,,,,false,,
8010,nort2691,U0074_U0283_tS,tʃ,,,,false,,
8011,nort2691,U0074_U0283_U02B2_tSj,tʃʲ,,,,false,,
8012,nort2691,U0070_U02B0_ph,pʰ,,,,false,,
8013,nort2691,U0062_b,b,,,,false,,
8014,nort2691,U0062_U02B2_bj,bʲ,,,,false,,
8015,nort2691,U006D_m,m,,,,false,,
8016,nort2691,U006D_U02B2_mj,mʲ,,,,false,,
8017,nort2691,U006B_U02B0_kh,kʰ,,,,false,,
8018,nort2691,U006B_U02B0_U02B2_khj,kʰʲ,,,,false,,
8019,nort2691,U0067_g,g,,,,false,,
8020,nort2691,U0067_U02B2_gj,gʲ,,,,false,,
8021,nort2691,U006A_j,j,,,,false,,
8022,nort2691,U0077_w,w,,,,false,,
8023,nort2691,U0069_i,i,,,,false,,
8024,nort2691,U0065_e,e,,,,false,,
8025,nort2691,U0251_a,ɑ,,,,false,,
8026,nort2691,U006F_U031E_o,o̞,,,,false,,
8027,nort2691,U0075_u,u,,,,false,,
8028,nort2691,U026F_W,ɯ,,,,false,,
8029,nort2691,U0079_y,y,,,,false,,
8030,nort2691,U00F8_o,ø,,,,false,,
8031,kirg1245,U0070_p,p,,,,false,,
8032,kirg1245,U0062_b,b,,,,false,,
8033,kirg1245,U0066_f,f,,,,false,,
8034,kirg1245,U0076_v,v,,,,false,,
8035,kirg1245,U006D_m,m,,,,false,,
8036,kirg1245,U0074_U032A_t,t̪,,,,false,,
8037,kirg1245,U0064_U032A_d,d̪,,,,false,,
8038,kirg1245,U0074_U032A_U0073_U032A_ts,t̪s̪,,,,false,,
8039,kirg1245,U0073_U032A_s,s̪,,,,false,,
8040,kirg1245,U007A_U032A_z,z̪,,,,false,,
8041,kirg1245,U0074_U0283_tS,tʃ,,,,false,,
8042,kirg1245,U0064_U0292_dZ,dʒ,,,,false,,
8043,kirg1245,U0283_S,ʃ,,,,false,,
8044,kirg1245,U006E_n,n,,,,false,,
8045,kirg1245,U026B_l,ɫ,,,,false,,
8046,kirg1245,U0072_r,r,,,,false,,
8047,kirg1245,U006A_j,j,,,,false,,
8048,kirg1245,U0071_q,q,,,,false,,
8049,kirg1245,U03C7_kh,χ,,,,false,,
8050,kirg1245,U0262_g,ɢ,,,,false,,
8051,kirg1245,U0274_n,ɴ,,,,false,,
8052,kirg1245,U0251_a,ɑ,,,,false,,
8053,kirg1245,U0065_U031E_e,e̞,,,,false,,
8054,kirg1245,U0069_i,i,,,,false,,
8055,kirg1245,U026F_W,ɯ,,,,false,,
8056,kirg1245,U006F_U031E_o,o̞,,,,false,,
8057,kirg1245,U00F8_U031E_o,ø̞,,,,false,,
8058,kirg1245,U0075_u,u,,,,false,,
8059,kirg1245,U0079_y,y,,,,false,,
8060,kirg1245,U0251_U02D0_a:,ɑː,,,,false,,
8061,kirg1245,U0065_U031E_U02D0_e:,e̞ː,,,,false,,
8062,kirg1245,U0069_U02D0_i:,iː,,,,false,,
8063,kirg1245,U026F_U02D0_W:,ɯː,,,,false,,
8064,kirg1245,U006F_U031E_U02D0_o:,o̞ː,,,,false,,
8065,kirg1245,U00F8_U031E_U02D0_o:,ø̞ː,,,,false,,
8066,kirg1245,U0075_U02D0_u:,uː,,,,false,,
8067,kirg1245,U0079_U02D0_y:,yː,,,,false,,
8068,tofa1248,U0070_U02D0_U02B0_p:h,pːʰ,,,,false,,
8069,tofa1248,U0062_U0325_b,b̥,,,,false,,
8070,tofa1248,U0076_v,v,,,,false,,
8071,tofa1248,U006D_m,m,,,,false,,
8072,tofa1248,U0074_U02D0_t:,tː,,,,false,,
8073,tofa1248,U0073_U02D0_s:,sː,,,,false,,
8074,tofa1248,U0283_U02D0_S:,ʃː,,,,false,,
8075,tofa1248,U0064_U0325_d,d̥,,,,false,,
8076,tofa1248,U007A_U0325_z,z̥,,,,false,,
8077,tofa1248,U0292_U030A_Z,ʒ̊,,,,false,,
8078,tofa1248,U006E_n,n,,,,false,,
8079,tofa1248,U006C_l,l,,,,false,,
8080,tofa1248,U0072_r,r,,,,false,,
8081,tofa1248,U0063_U00E7_U02D0_cc:,cçː,,,,false,,
8082,tofa1248,U025F_U0325_U029D_U0325_jj,ɟ̥ʝ̥,,,,false,,
8083,tofa1248,U0272_n,ɲ,,,,false,,
8084,tofa1248,U006A_j,j,,,,false,,
8085,tofa1248,U006A_U0303_j,j̃,,,,false,,
8086,tofa1248,U006B_U02D0_k:,kː,,,,false,,
8087,tofa1248,U0067_U030A_g,g̊,,,,false,,
8088,tofa1248,U014B_NG,ŋ,,,,false,,
8089,tofa1248,U0263_g,ɣ,,,,false,,
8090,tofa1248,U0071_U02D0_q:,qː,,,,false,,
8091,tofa1248,U0262_U0325_g,ɢ̥,,,,false,,
8092,tofa1248,U0280_R,ʀ,,,,false,,
8093,tofa1248,U0127_U0303_U02B2_hj,ħ̃ʲ,,,,false,,
8094,tofa1248,U0127_h,ħ,,,,false,,
8095,tofa1248,U0294_?,ʔ,,,,false,,
8096,tofa1248,U0061_a,a,,,,false,,
8097,tofa1248,U0061_U0330_a,a̰,,,,false,,
8098,tofa1248,U0061_U02D0_a:,aː,,,,false,,
8099,tofa1248,U0254_U031F_U031C_o,ɔ̟̜,,,,false,,
8100,tofa1248,U0254_U031F_U031C_U0330_o,ɔ̟̜̰,,,,false,,
8101,tofa1248,U0254_U031F_U031C_U02D0_o:,ɔ̟̜ː,,,,false,,
8102,tofa1248,U0075_u,u,,,,false,,
8103,tofa1248,U0075_U0330_u,ṵ,,,,false,,
8104,tofa1248,U0075_U02D0_u:,uː,,,,false,,
8105,tofa1248,U0268_U031E_i,ɨ̞,,,,false,,
8106,tofa1248,U0268_U031E_U0330_i,ɨ̞̰,,,,false,,
8107,tofa1248,U0268_U031E_U02D0_i:,ɨ̞ː,,,,false,,
8108,tofa1248,U025B_e,ɛ,,,,false,,
8109,tofa1248,U025B_U0330_e,ɛ̰,,,,false,,
8110,tofa1248,U00E6_U02D0_ae:,æː,,,,false,,
8111,tofa1248,U025E_U031C_e,ɞ̜,,,,false,,
8112,tofa1248,U025E_U031C_U0330_e,ɞ̜̰,,,,false,,
8113,tofa1248,U025E_U031C_U02D0_e:,ɞ̜ː,,,,false,,
8114,tofa1248,U0289_u,ʉ,,,,false,,
8115,tofa1248,U0289_U0330_u,ʉ̰,,,,false,,
8116,tofa1248,U0289_U02D0_u:,ʉː,,,,false,,
8117,tofa1248,U0069_i,i,,,,false,,
8118,tofa1248,U0069_U0330_i,ḭ,,,,false,,
8119,tofa1248,U0069_U02D0_i:,iː,,,,false,,
8120,tofa1248,U0061_U0303_U02D0_a:,ãː,,,,false,,
8121,tofa1248,U025B_U0303_U02D0_e:,ɛ̃ː,,,,false,,
8122,tofa1248,U0268_U0303_U031E_U02D0_i:,ɨ̞̃ː,,,,false,,
8123,tofa1248,U026A_U0303_U02D0_I:,ɪ̃ː,,,,false,,
8124,tofa1248,U0069_U0303_U02D0_i:,ĩː,,,,false,,
8125,tofa1248,U0075_U0303_U02D0_u:,ũː,,,,false,,
8126,tofa1248,U0289_U0303_U02D0_u:,ʉ̃ː,,,,false,,
8127,tofa1248,U0254_U0303_U031F_U031C_U02D0_o:,ɔ̟̜̃ː,,,,false,,
8128,tofa1248,U025E_U0303_U031C_U02D0_e:,ɞ̜̃ː,,,,false,,
8129,tofa1248,U025B_U0303_U02D0_U0069_U032F_e:i,ɛ̃ːi̯,,,,false,,
8130,tofa1248,U0061_U0303_U025B_U0303_ae,ãɛ̃,,,,false,,
8131,tofa1248,U0153_U0303_U025B_U0303_oee,œ̃ɛ̃,,,,false,,
8132,tofa1248,U026A_I,ɪ,,,,false,,
8133,tofa1248,U026A_U0330_I,ɪ̰,,,,false,,
8134,tofa1248,U026A_U02D0_I:,ɪː,,,,false,,
8135,gaga1249,U0062_b,b,,,,false,,
8136,gaga1249,U0076_v,v,,,,false,,
8137,gaga1249,U0067_g,g,,,,false,,
8138,gaga1249,U0064_d,d,,,,false,,
8139,gaga1249,U0291_z,ʑ,,,,false,,
8140,gaga1249,U007A_z,z,,,,false,,
8141,gaga1249,U0064_U0291_dz,dʑ,,,,false,,
8142,gaga1249,U006B_k,k,,,,false,,
8143,gaga1249,U0070_p,p,,,,false,,
8144,gaga1249,U0073_s,s,,,,false,,
8145,gaga1249,U0074_t,t,,,,false,,
8146,gaga1249,U0066_f,f,,,,false,,
8147,gaga1249,U0078_x,x,,,,false,,
8148,gaga1249,U0068_h,h,,,,false,,
8149,gaga1249,U0074_U0073_ts,ts,,,,false,,
8150,gaga1249,U0074_U0283_tS,tʃ,,,,false,,
8151,gaga1249,U0255_c,ɕ,,,,false,,
8152,gaga1249,U006A_j,j,,,,false,,
8153,gaga1249,U006C_l,l,,,,false,,
8154,gaga1249,U006D_m,m,,,,false,,
8155,gaga1249,U006E_n,n,,,,false,,
8156,gaga1249,U0072_r,r,,,,false,,
8157,gaga1249,U0062_U02B2_bj,bʲ,,,,true,,
8158,gaga1249,U0073_U02B2_sj,sʲ,,,,true,,
8159,gaga1249,U006C_U02B2_lj,lʲ,,,,true,,
8160,gaga1249,U0064_U02B2_dj,dʲ,,,,true,,
8161,gaga1249,U006E_U02B2_nj,nʲ,,,,true,,
8162,gaga1249,U0067_U02B2_gj,gʲ,,,,true,,
8163,gaga1249,U0061_a,a,,,,false,,
8164,gaga1249,U006F_U031E_o,o̞,,,,false,,
8165,gaga1249,U028A_U,ʊ,,,,false,,
8166,gaga1249,U026F_U033D_W,ɯ̽,,,,false,,
8167,gaga1249,U00E6_ae,æ,,,,false,,
8168,gaga1249,U0065_U031E_e,e̞,,,,false,,
8169,gaga1249,U0069_i,i,,,,false,,
8170,gaga1249,U026F_U032F_U0264_U031E_Wu,ɯ̯ɤ̞,,,,true,,
8171,gaga1249,U00F8_U031E_o,ø̞,,,,false,,
8172,gaga1249,U0079_y,y,,,,false,,
8173,gaga1249,U0061_U02D0_a:,aː,,,,false,,
8174,gaga1249,U006F_U031E_U02D0_o:,o̞ː,,,,false,,
8175,gaga1249,U026F_U0069_U032F_Wi,ɯi̯,,,,true,,
8176,gaga1249,U0075_U02D0_u:,uː,,,,true,,
8177,gaga1249,U0065_U031E_U02D0_e:,e̞ː,,,,true,,
8178,gaga1249,U0069_U02D0_i:,iː,,,,true,,
8179,gaga1249,U0079_U02D0_y:,yː,,,,true,,
8180,gaga1249,U0069_U032F_U0065_U031E_ie,i̯e̞,,,,true,,
8181,kuma1284,U0070_p,p,,,,false,,
8182,kuma1284,U0070_U02D0_p:,pː,,,,false,,
8183,kuma1284,U006D_m,m,,,,false,,
8184,kuma1284,U0074_t,t,,,,false,,
8185,kuma1284,U0074_U02D0_t:,tː,,,,false,,
8186,kuma1284,U0073_U033A_s,s̺,,,,false,,
8187,kuma1284,U0255_c,ɕ,,,,false,,
8188,kuma1284,U0072_U033A_r,r̺,,,,false,,
8189,kuma1284,U006C_U033A_l,l̺,,,,false,,
8190,kuma1284,U006E_n,n,,,,false,,
8191,kuma1284,U0063_U00E7_U02D0_cc:,cçː,,,,false,,
8192,kuma1284,U0063_c,c,,,,false,,
8193,kuma1284,U0272_n,ɲ,,,,false,,
8194,kuma1284,U0071_q,q,,,,false,,
8195,kuma1284,U0071_U02D0_q:,qː,,,,false,,
8196,kuma1284,U0263_g,ɣ,,,,false,,
8197,kuma1284,U014B_NG,ŋ,,,,false,,
8198,kuma1284,U0294_?,ʔ,,,,false,,
8199,kuma1284,U026A_I,ɪ,,,,false,,
8200,kuma1284,U026A_U02D0_I:,ɪː,,,,false,,
8201,kuma1284,U025B_e,ɛ,,,,false,,
8202,kuma1284,U025B_U02D0_e:,ɛː,,,,false,,
8203,kuma1284,U0276_OE,ɶ,,,,false,,
8204,kuma1284,U0276_U02D0_OE:,ɶː,,,,false,,
8205,kuma1284,U0275_o,ɵ,,,,false,,
8206,kuma1284,U0275_U02D0_o:,ɵː,,,,false,,
8207,kuma1284,U025E_e,ɞ,,,,false,,
8208,kuma1284,U025E_U02D0_e:,ɞː,,,,false,,
8209,kuma1284,U026F_U033D_W,ɯ̽,,,,false,,
8210,kuma1284,U026F_U033D_U02D0_W:,ɯ̽ː,,,,false,,
8211,kuma1284,U0251_a,ɑ,,,,false,,
8212,kuma1284,U0251_U02D0_a:,ɑː,,,,false,,
8213,kuma1284,U0252_a,ɒ,,,,false,,
8214,kuma1284,U0252_U02D0_a:,ɒː,,,,false,,
8215,tuvi1240,U0062_U0325_b,b̥,,,,false,,
8216,tuvi1240,U03B2_b,β,,,,false,,
8217,tuvi1240,U0067_g,g,,,,false,,
8218,tuvi1240,U0263_g,ɣ,,,,false,,
8219,tuvi1240,U0064_U032A_U0325_d,d̪̥,,,,false,,
8220,tuvi1240,U0074_U032A_U02B0_th,t̪ʰ,,,,false,,
8221,tuvi1240,U0292_Z,ʒ,,,,false,,
8222,tuvi1240,U0283_S,ʃ,,,,false,,
8223,tuvi1240,U0073_s,s,,,,false,,
8224,tuvi1240,U007A_z,z,,,,false,,
8225,tuvi1240,U0071_q,q,,,,false,,
8226,tuvi1240,U006C_l,l,,,,false,,
8227,tuvi1240,U006D_m,m,,,,false,,
8228,tuvi1240,U006E_U032A_n,n̪,,,,false,,
8229,tuvi1240,U014B_NG,ŋ,,,,false,,
8230,tuvi1240,U0070_U02B0_ph,pʰ,,,,false,,
8231,tuvi1240,U027E_r,ɾ,,,,false,,
8232,tuvi1240,U03C7_kh,χ,,,,false,,
8233,tuvi1240,U0068_h,h,,,,false,,
8234,tuvi1240,U0074_U0283_tS,tʃ,,,,false,,
8235,tuvi1240,U006A_j,j,,,,false,,
8236,tuvi1240,U0074_U0073_ts,ts,,,,false,,
8237,tuvi1240,U0070_p,p,,,,false,,
8238,tuvi1240,U0062_b,b,,,,false,,
8239,tuvi1240,U0066_f,f,,,,false,,
8240,tuvi1240,U0076_v,v,,,,false,,
8241,tuvi1240,U0074_U032A_t,t̪,,,,false,,
8242,tuvi1240,U0064_U032A_d,d̪,,,,false,,
8243,tuvi1240,U0251_a,ɑ,,,,false,,
8244,tuvi1240,U025B_e,ɛ,,,,false,,
8245,tuvi1240,U0069_i,i,,,,false,,
8246,tuvi1240,U026F_U033D_W,ɯ̽,,,,false,,
8247,tuvi1240,U0254_o,ɔ,,,,false,,
8248,tuvi1240,U0153_oe,œ,,,,false,,
8249,tuvi1240,U0075_u,u,,,,false,,
8250,tuvi1240,U0079_y,y,,,,false,,
8251,tuvi1240,U0251_U02D0_a:,ɑː,,,,false,,
8252,tuvi1240,U025B_U02D0_e:,ɛː,,,,false,,
8253,tuvi1240,U0069_U02D0_i:,iː,,,,false,,
8254,tuvi1240,U026F_U033D_U02D0_W:,ɯ̽ː,,,,false,,
8255,tuvi1240,U0254_U02D0_o:,ɔː,,,,false,,
8256,tuvi1240,U0153_U02D0_oe:,œː,,,,false,,
8257,tuvi1240,U0075_U02D0_u:,uː,,,,false,,
8258,tuvi1240,U0079_U02D0_y:,yː,,,,false,,
8259,tuvi1240,U0251_U0330_U02D0_a:,ɑ̰ː,,,,false,,
8260,tuvi1240,U025B_U0330_U02D0_e:,ɛ̰ː,,,,false,,
8261,tuvi1240,U0069_U0330_U02D0_i:,ḭː,,,,false,,
8262,tuvi1240,U026F_U033D_U0330_U02D0_W:,ɯ̰̽ː,,,,false,,
8263,tuvi1240,U0254_U0330_U02D0_o:,ɔ̰ː,,,,false,,
8264,tuvi1240,U0153_U0330_U02D0_oe:,œ̰ː,,,,false,,
8265,tuvi1240,U0075_U0330_U02D0_u:,ṵː,,,,false,,
8266,tuvi1240,U0079_U0330_U02D0_y:,y̰ː,,,,false,,
8267,khak1248,U03C7_kh,χ,,,,false,,
8268,khak1248,U0281_R,ʁ,,,,false,,
8269,khak1248,U006B_k,k,,,,false,,
8270,khak1248,U0067_g,g,,,,false,,
8271,khak1248,U014B_NG,ŋ,,,,false,,
8272,khak1248,U006A_j,j,,,,false,,
8273,khak1248,U0283_S,ʃ,,,,false,,
8274,khak1248,U0292_Z,ʒ,,,,false,,
8275,khak1248,U0074_U0283_tS,tʃ,,,,false,,
8276,khak1248,U0064_U0292_dZ,dʒ,,,,false,,
8277,khak1248,U0072_r,r,,,,false,,
8278,khak1248,U0074_t,t,,,,false,,
8279,khak1248,U0064_d,d,,,,false,,
8280,khak1248,U0073_s,s,,,,false,,
8281,khak1248,U007A_z,z,,,,false,,
8282,khak1248,U0074_U0073_ts,ts,,,,false,,
8283,khak1248,U006C_l,l,,,,false,,
8284,khak1248,U006E_n,n,,,,false,,
8285,khak1248,U0066_f,f,,,,false,,
8286,khak1248,U0076_v,v,,,,false,,
8287,khak1248,U0070_p,p,,,,false,,
8288,khak1248,U0062_b,b,,,,false,,
8289,khak1248,U006D_m,m,,,,false,,
8290,khak1248,U026A_U031E_I,ɪ̞,,,,false,,
8291,khak1248,U0069_U02D0_i:,iː,,,,false,,
8292,khak1248,U025B_e,ɛ,,,,false,,
8293,khak1248,U025B_U02D0_e:,ɛː,,,,false,,
8294,khak1248,U0079_y,y,,,,false,,
8295,khak1248,U0079_U02D0_y:,yː,,,,false,,
8296,khak1248,U0153_oe,œ,,,,false,,
8297,khak1248,U0153_U02D0_oe:,œː,,,,false,,
8298,khak1248,U026F_W,ɯ,,,,false,,
8299,khak1248,U026F_U02D0_W:,ɯː,,,,false,,
8300,khak1248,U0251_a,ɑ,,,,false,,
8301,khak1248,U0251_U02D0_a:,ɑː,,,,false,,
8302,khak1248,U0075_u,u,,,,false,,
8303,khak1248,U0075_U02D0_u:,uː,,,,false,,
8304,khak1248,U0254_o,ɔ,,,,false,,
8305,khak1248,U0254_U02D0_o:,ɔː,,,,false,,
8306,kumy1244,U0062_b,b,,,,false,,
8307,kumy1244,U0070_p,p,,,,false,,
8308,kumy1244,U0076_v,v,,,,false,,
8309,kumy1244,U0066_f,f,,,,false,,
